payment_id,account_id,payment_date,payment_amount,payment_channel,payment_type,source_system,reversal_of_payment_id
P00000399,A000426,2025-07-15,268.86,bpay,payment,customer_portal,
P00000400,A000426,2025-07-31,213.34,direct_debit,payment,bank_file,
P00000401,A000426,2025-08-30,220.96,card,payment,agency_file,
P00000402,A000427,2025-08-25,1132.06,bank_transfer,payment,customer_portal,
P00000403,A000427,2025-09-22,825.71,card,payment,bank_file,
P00000404,A000427,2025-10-15,852.77,direct_debit,payment,bank_file,
P00000405,A000427,2025-11-20,535.94,card,payment,agency_file,
P00000406,A000427,2025-12-07,72.05,bank_transfer,payment,bank_file,
P00000407,A000432,2025-08-14,155.19,card,payment,agency_file,
P00000408,A000432,2025-08-29,216.6,bpay,payment,bank_file,
P00000409,A000435,2025-10-29,342.78,bank_transfer,payment,agency_file,
P00000410,A000435,2025-11-26,559.97,bank_transfer,payment,bank_file,
P00000411,A000435,2025-12-25,472.51,card,payment,direct_debit,
P00000412,A000435,2026-02-17,77.17,bank_transfer,payment,customer_portal,
P00000413,A000441,2026-04-15,265.82,card,payment,customer_portal,
P00000414,A000442,2026-01-02,460.13,card,payment,agency_file,
P00000415,A000442,2026-02-19,395.79,bpay,payment,agency_file,
P00000416,A000442,2026-03-13,884.12,bpay,payment,agency_file,
P00000417,A000443,2026-01-08,1508.12,direct_debit,payment,agency_file,
P00000418,A000445,2025-06-15,234.42,direct_debit,payment,direct_debit,
P00000419,A000445,2025-06-26,374.02,bank_transfer,payment,agency_file,
P00000420,A000445,2025-07-11,303.11,bank_transfer,payment,bank_file,
P00000421,A000446,2026-03-02,280.53,bank_transfer,payment,customer_portal,
P00000422,A000448,2024-12-16,154.93,cash,payment,direct_debit,
P00000423,A000448,2025-01-31,231.49,bpay,payment,agency_file,
P00000424,A000448,2025-02-15,137.48,bank_transfer,payment,customer_portal,
P00000425,A000450,2026-04-22,16.78,bank_transfer,payment,bank_file,
P00000426,A000452,2026-02-02,421.23,card,payment,agency_file,
P00000427,A000452,2026-02-17,849.3,bpay,payment,agency_file,
P00000428,A000452,2026-03-05,570.68,bank_transfer,payment,customer_portal,
P00000429,A000452,2026-03-29,724.95,card,payment,direct_debit,
P00000430,A000455,2026-03-11,300.78,direct_debit,payment,bank_file,
P00000431,A000455,2026-04-03,192.42,card,payment,bank_file,
P00000432,A000460,2026-01-10,322.79,direct_debit,payment,bank_file,
P00000433,A000461,2025-07-19,426.16,direct_debit,payment,bank_file,
P00000434,A000461,2025-08-28,1337.92,direct_debit,payment,customer_portal,
P00000435,A000463,2026-03-30,643.57,direct_debit,payment,bank_file,
P00000436,A000464,2025-05-29,986.68,bank_transfer,payment,agency_file,
P00000437,A000464,2025-06-21,1350.13,card,payment,customer_portal,
P00000438,A000465,2025-07-19,70.96,card,payment,customer_portal,
P00000439,A000465,2025-07-22,61.99,bank_transfer,payment,bank_file,
P00000440,A000465,2025-09-09,133.47,bank_transfer,payment,bank_file,
P00000441,A000466,2026-02-14,2592.02,bpay,payment,agency_file,
P00000442,A000466,2026-03-22,1655.64,card,payment,customer_portal,
P00000443,A000466,2026-04-19,3828.15,bank_transfer,payment,agency_file,
P00000444,A000474,2025-07-01,533.64,card,payment,bank_file,
P00000445,A000474,2025-07-06,1112.74,bpay,payment,agency_file,
P00000446,A000474,2025-07-09,1653.86,card,payment,agency_file,
P00000447,A000474,2025-08-05,734.27,bank_transfer,payment,agency_file,
P00000448,A000475,2025-04-04,452.07,card,payment,agency_file,
P00000449,A000475,2025-05-01,687.44,bank_transfer,payment,agency_file,
P00000450,A000475,2025-05-02,901.92,direct_debit,payment,bank_file,
P00000451,A000475,2025-05-13,1212.07,bpay,payment,manual_adjustment,
P00000452,A000477,2026-03-14,218.0,bank_transfer,payment,agency_file,
P00000453,A000477,2026-03-24,383.7,card,payment,customer_portal,
P00000454,A000478,2025-08-17,496.56,card,payment,customer_portal,
P00000455,A000486,2025-03-24,303.1,cash,payment,agency_file,
P00000456,A000486,2025-04-13,238.19,card,payment,bank_file,
P00000457,A000486,2025-05-15,219.19,bpay,payment,agency_file,
P00000458,A000491,2025-11-09,17.89,direct_debit,payment,agency_file,
P00000459,A000491,2025-11-28,15.95,bpay,payment,agency_file,
P00000460,A000491,2025-12-30,7.86,card,payment,customer_portal,
P00000461,A000492,2026-03-27,84.9,bpay,payment,bank_file,
P00000462,A000492,2026-04-02,246.7,card,payment,customer_portal,
P00000463,A000493,2025-10-04,53.35,bank_transfer,payment,customer_portal,
P00000464,A000493,2025-10-26,88.61,card,payment,bank_file,
P00000465,A000494,2026-01-10,44.25,direct_debit,payment,customer_portal,
P00000466,A000494,2026-01-12,129.27,card,payment,customer_portal,
P00000467,A000495,2025-12-09,196.75,bank_transfer,payment,bank_file,
P00000468,A000495,2026-01-10,248.57,card,payment,agency_file,
P00000469,A000495,2026-02-10,591.92,direct_debit,payment,customer_portal,
P00000470,A000495,2026-03-26,406.75,card,payment,agency_file,
P00000471,A000496,2024-12-28,28.68,card,payment,customer_portal,
P00000472,A000498,2025-09-18,309.79,bank_transfer,payment,customer_portal,
P00000473,A000498,2025-10-05,220.69,direct_debit,payment,customer_portal,
P00000474,A000498,2025-11-04,239.37,direct_debit,payment,customer_portal,
P00000475,A000501,2026-04-19,301.54,bpay,payment,bank_file,
P00000476,A000503,2026-03-29,150.55,bank_transfer,payment,agency_file,
P00000477,A000505,2025-07-11,7.59,bpay,payment,agency_file,
P00000478,A000505,2025-08-13,19.26,bpay,payment,direct_debit,
P00000479,A000507,2025-11-30,37.57,direct_debit,payment,bank_file,
P00000480,A000507,2025-12-29,72.13,bank_transfer,payment,agency_file,
P00003717,A000507,2026-01-09,-33.27,direct_debit,refund,manual_adjustment,P00000479
P00000481,A000507,2026-01-23,168.19,card,payment,customer_portal,
P00000482,A000510,2025-04-10,488.38,bpay,payment,bank_file,
P00000483,A000510,2025-04-25,855.93,card,payment,bank_file,
P00000484,A000510,2025-05-20,788.49,card,payment,bank_file,
P00000485,A000510,2025-06-17,239.17,card,payment,agency_file,
P00000486,A000512,2026-03-09,128.59,bank_transfer,payment,direct_debit,
P00000487,A000512,2026-04-20,70.23,bank_transfer,payment,agency_file,
P00000488,A000515,2025-03-07,168.28,bpay,payment,agency_file,
P00000489,A000517,2025-05-02,415.33,bank_transfer,payment,bank_file,
P00000490,A000517,2025-05-19,194.66,cash,payment,customer_portal,
P00000491,A000517,2025-06-10,368.42,direct_debit,payment,direct_debit,
P00000492,A000519,2026-04-02,458.62,card,payment,bank_file,
P00000493,A000520,2025-09-14,399.8,bpay,payment,agency_file,
P00000494,A000520,2025-10-27,1020.13,bpay,payment,manual_adjustment,
P00000495,A000520,2025-11-02,1620.01,direct_debit,payment,agency_file,
P00000496,A000522,2025-10-26,79.33,bank_transfer,payment,agency_file,
P00000497,A000522,2025-11-07,161.08,card,payment,customer_portal,
P00000498,A000524,2025-08-10,386.27,direct_debit,payment,customer_portal,
P00000499,A000527,2025-04-04,132.58,bank_transfer,payment,bank_file,
P00000500,A000531,2025-04-13,153.29,card,payment,customer_portal,
P00000501,A000531,2025-04-30,175.45,card,payment,agency_file,
P00000502,A000531,2025-05-22,73.76,bank_transfer,payment,direct_debit,
P00000503,A000531,2025-06-18,111.49,card,payment,customer_portal,
P00000504,A000533,2026-02-09,724.81,bank_transfer,payment,bank_file,
P00000505,A000533,2026-03-14,1714.73,bpay,payment,agency_file,
P00000506,A000538,2025-08-07,43.36,cash,payment,customer_portal,
P00000507,A000538,2025-09-05,101.46,bank_transfer,payment,bank_file,
P00000508,A000539,2025-09-05,45.91,bank_transfer,payment,agency_file,
P00000509,A000539,2025-09-24,43.97,card,payment,agency_file,
P00000510,A000539,2025-10-01,22.4,direct_debit,payment,direct_debit,
P00000511,A000540,2025-08-07,73.49,bpay,payment,manual_adjustment,
P00000512,A000540,2025-08-12,310.51,direct_debit,payment,manual_adjustment,
P00000513,A000541,2025-01-30,501.46,bank_transfer,payment,customer_portal,
P00000514,A000541,2025-03-11,502.27,card,payment,direct_debit,
P00000515,A000541,2025-04-09,369.53,bank_transfer,payment,agency_file,
P00000516,A000544,2025-05-27,724.5,bpay,payment,customer_portal,
P00000517,A000544,2025-05-28,891.84,card,payment,customer_portal,
P00000518,A000544,2025-06-04,766.45,bpay,payment,manual_adjustment,
P00000519,A000544,2025-06-18,1355.4,bank_transfer,payment,agency_file,
P00000520,A000545,2026-04-11,49.65,card,payment,agency_file,
P00000521,A000550,2026-02-13,17.66,card,payment,customer_portal,
P00000522,A000550,2026-03-09,41.35,bank_transfer,payment,customer_portal,
P00000523,A000552,2025-01-13,316.29,card,payment,bank_file,
P00000524,A000553,2025-10-01,271.01,cash,payment,agency_file,
P00000525,A000554,2026-02-03,73.48,bpay,payment,customer_portal,
P00000526,A000554,2026-03-09,151.26,direct_debit,payment,customer_portal,
P00000527,A000556,2025-02-11,737.98,bank_transfer,payment,bank_file,
P00000528,A000556,2025-02-26,635.36,bank_transfer,payment,bank_file,
P00000529,A000556,2025-03-22,2863.16,card,payment,agency_file,
P00000530,A000563,2025-05-08,495.81,card,payment,agency_file,
P00000531,A000563,2025-05-24,657.49,bank_transfer,payment,bank_file,
P00000532,A000565,2026-04-27,42.71,bank_transfer,payment,bank_file,
P00000533,A000567,2025-11-15,1725.01,cash,payment,customer_portal,
P00000534,A000568,2025-05-25,61.42,bank_transfer,payment,bank_file,
P00000535,A000568,2025-06-05,44.62,direct_debit,payment,agency_file,
P00000536,A000568,2025-07-15,66.15,bpay,payment,bank_file,
P00000537,A000569,2025-02-23,20.91,bank_transfer,payment,agency_file,
P00000538,A000569,2025-04-05,141.0,bank_transfer,payment,bank_file,
P00000539,A000573,2025-10-27,289.5,bpay,payment,bank_file,
P00000540,A000573,2025-11-03,378.14,bank_transfer,payment,customer_portal,
P00000541,A000573,2025-12-03,199.1,card,payment,agency_file,
P00000542,A000575,2025-08-02,234.27,bank_transfer,payment,customer_portal,
P00000543,A000575,2025-09-28,654.51,card,payment,manual_adjustment,
P00000544,A000578,2025-03-18,1955.19,bank_transfer,payment,agency_file,
P00000545,A000580,2025-05-12,265.76,bank_transfer,payment,bank_file,
P00000546,A000580,2025-06-25,392.57,card,payment,customer_portal,
P00000547,A000582,2026-01-10,248.28,direct_debit,payment,manual_adjustment,
P00000548,A000582,2026-01-14,486.58,bank_transfer,payment,agency_file,
P00000549,A000584,2025-02-27,503.12,cash,payment,agency_file,
P00000550,A000584,2025-02-28,528.57,cash,payment,agency_file,
P00000551,A000584,2025-03-21,1109.27,bank_transfer,payment,bank_file,
P00000552,A000584,2025-03-31,554.82,bpay,payment,customer_portal,
P00000553,A000587,2025-11-26,328.67,bank_transfer,payment,bank_file,
P00000554,A000587,2025-12-06,323.17,bank_transfer,payment,bank_file,
P00000555,A000587,2025-12-16,261.11,bpay,payment,agency_file,
P00000556,A000587,2026-01-06,383.96,direct_debit,payment,agency_file,
P00000557,A000588,2025-11-21,1032.45,bank_transfer,payment,bank_file,
P00000558,A000590,2026-04-14,300.86,bank_transfer,payment,customer_portal,
P00000559,A000594,2026-03-24,91.74,bank_transfer,payment,agency_file,
P00000560,A000594,2026-03-25,186.52,bank_transfer,payment,customer_portal,
P00000561,A000595,2025-08-24,82.41,cash,payment,agency_file,
P00000562,A000595,2025-09-14,96.23,direct_debit,payment,agency_file,
P00000563,A000595,2025-09-19,62.47,bpay,payment,direct_debit,
P00000564,A000596,2025-03-19,283.85,card,payment,bank_file,
P00000565,A000596,2025-03-25,619.45,direct_debit,payment,direct_debit,
P00000566,A000598,2025-11-08,784.06,direct_debit,payment,bank_file,
P00000567,A000598,2025-12-02,4150.26,bank_transfer,payment,agency_file,
P00000568,A000603,2025-09-01,668.55,bank_transfer,payment,agency_file,
P00000569,A000603,2025-09-29,795.51,card,payment,customer_portal,
P00000570,A000603,2025-10-30,351.19,bank_transfer,payment,customer_portal,
P00000571,A000604,2026-04-27,68.47,direct_debit,payment,customer_portal,
P00000572,A000607,2026-04-14,569.91,bank_transfer,payment,direct_debit,
P00000573,A000609,2025-02-26,285.86,bpay,payment,bank_file,
P00000574,A000610,2025-03-27,54.77,card,payment,direct_debit,
P00000575,A000613,2026-03-05,45.99,bpay,payment,agency_file,
P00000576,A000613,2026-03-29,126.07,direct_debit,payment,customer_portal,
P00000577,A000619,2025-10-14,97.53,card,payment,bank_file,
P00000578,A000619,2025-11-19,79.36,card,payment,agency_file,
P00000579,A000619,2026-01-10,57.31,card,payment,agency_file,
P00000580,A000619,2026-01-16,79.21,direct_debit,payment,direct_debit,
P00000581,A000620,2025-10-14,219.39,bank_transfer,payment,bank_file,
P00000582,A000620,2025-10-21,1311.04,card,payment,customer_portal,
P00000583,A000625,2025-06-19,369.88,card,payment,customer_portal,
P00000584,A000627,2025-12-06,118.65,bank_transfer,payment,agency_file,
P00000585,A000627,2025-12-24,160.99,bank_transfer,payment,agency_file,
P00000586,A000627,2026-01-05,90.21,bpay,payment,direct_debit,
P00000587,A000632,2025-07-16,34.37,cash,payment,agency_file,
P00000588,A000632,2025-08-31,79.0,bpay,payment,agency_file,
P00000589,A000633,2025-06-25,43.49,bpay,payment,customer_portal,
P00000590,A000633,2025-06-26,121.31,direct_debit,payment,customer_portal,
P00000591,A000633,2025-07-06,171.47,bank_transfer,payment,agency_file,
P00000592,A000634,2026-03-15,725.15,bpay,payment,customer_portal,
P00000593,A000634,2026-04-06,1023.05,card,payment,direct_debit,
P00000594,A000637,2025-07-11,9.11,bank_transfer,payment,bank_file,
P00000595,A000637,2025-07-24,39.11,bank_transfer,payment,direct_debit,
P00000596,A000644,2025-08-09,863.86,card,payment,customer_portal,
P00000597,A000644,2025-09-27,1115.99,cash,payment,customer_portal,
P00000598,A000645,2026-02-10,239.35,card,payment,agency_file,
P00000598,A000645,2026-02-10,239.35,card,payment,agency_file,
P00000599,A000650,2026-02-28,1852.45,card,payment,bank_file,
P00000600,A000652,2025-01-27,479.12,card,payment,agency_file,
P00000601,A000652,2025-02-12,574.54,bank_transfer,payment,bank_file,
P00000602,A000652,2025-02-25,846.19,card,payment,customer_portal,
P00000603,A000653,2026-03-12,61.05,card,payment,agency_file,
P00000604,A000653,2026-04-10,83.76,bpay,payment,bank_file,
P00000605,A000657,2025-04-14,1045.26,card,payment,agency_file,
P00000606,A000659,2026-02-26,1802.69,card,payment,agency_file,
P00000607,A000659,2026-03-29,2338.83,card,payment,customer_portal,
P00000608,A000663,2026-04-10,2307.05,bpay,payment,agency_file,
P00000609,A000663,2026-04-22,1263.56,bank_transfer,payment,bank_file,
P00000610,A000664,2025-08-18,42.82,direct_debit,payment,agency_file,
P00000611,A000668,2025-12-14,13.55,bank_transfer,payment,direct_debit,
P00000612,A000671,2025-07-02,651.14,cash,payment,bank_file,
P00000613,A000671,2025-07-15,1896.5,bpay,payment,direct_debit,
P00000614,A000675,2025-01-26,261.88,bank_transfer,payment,agency_file,
P00000615,A000676,2026-03-03,18.02,card,payment,agency_file,
P00000616,A000676,2026-04-07,83.84,bank_transfer,payment,bank_file,
P00000617,A000678,2025-02-20,58.16,card,payment,customer_portal,
P00000618,A000678,2025-04-09,197.71,bpay,payment,agency_file,
P00000619,A000679,2025-11-14,71.58,direct_debit,payment,agency_file,
P00000620,A000679,2025-12-01,132.86,bank_transfer,payment,direct_debit,
P00000621,A000679,2025-12-18,192.08,card,payment,manual_adjustment,
P00000622,A000680,2025-12-09,95.87,bank_transfer,payment,customer_portal,
P00000623,A000682,2025-04-24,63.29,bpay,payment,bank_file,
P00000624,A000682,2025-05-28,313.92,bpay,payment,agency_file,
P00000625,A000685,2026-02-03,110.18,direct_debit,payment,agency_file,
P00000626,A000687,2025-04-27,47.03,direct_debit,payment,bank_file,
P00000627,A000687,2025-05-06,30.35,card,payment,bank_file,
P00000628,A000687,2025-05-07,62.73,direct_debit,payment,customer_portal,
P00000629,A000690,2025-08-27,721.35,bank_transfer,payment,agency_file,
P00000630,A000690,2025-09-22,653.28,card,payment,agency_file,
P00000631,A000690,2025-10-20,875.95,bank_transfer,payment,agency_file,
P00000632,A000690,2025-11-13,652.52,card,payment,manual_adjustment,
P00000633,A000691,2026-02-01,397.92,bank_transfer,payment,bank_file,
P00000634,A000693,2025-10-23,2867.88,bank_transfer,payment,direct_debit,
P00000635,A000694,2026-02-12,151.68,direct_debit,payment,agency_file,
P00000636,A000695,2026-02-12,173.01,card,payment,bank_file,
P00000637,A000695,2026-03-17,168.76,card,payment,direct_debit,
P00000638,A000695,2026-03-27,171.87,card,payment,agency_file,
P00000639,A000699,2025-07-02,118.19,card,payment,customer_portal,
P00000640,A000699,2025-07-26,40.77,card,payment,customer_portal,
P00000641,A000699,2025-08-30,111.21,cash,payment,bank_file,
P00000642,A000701,2025-02-07,1986.72,bank_transfer,payment,bank_file,
P00000643,A000701,2025-03-06,1916.67,card,payment,manual_adjustment,
P00000644,A000701,2025-04-15,1427.36,bank_transfer,payment,direct_debit,
P00000645,A000702,2025-02-10,147.28,bank_transfer,payment,bank_file,
P00000646,A000702,2025-03-15,163.27,cash,payment,bank_file,
P00000647,A000702,2025-03-19,106.48,card,payment,bank_file,
P00000648,A000703,2026-04-26,1393.06,bank_transfer,payment,bank_file,
P00000649,A000710,2025-05-07,483.84,bank_transfer,payment,customer_portal,
P00000650,A000713,2025-06-29,383.18,direct_debit,payment,customer_portal,
P00000651,A000714,2025-03-26,491.66,card,payment,agency_file,
