account_id,customer_id,placement_date,placed_balance,original_balance,product_type,risk_band,customer_age,age_band,income_band,employment_status,state,region,customer_segment,digital_consent,hardship_flag,dispute_flag,prior_successful_payments_12m,credit_score_band,tenure_months,assigned_agency,treatment_stream
A000161,C000531,2025-08-21,2510.29,2323.35,credit_card,B,44,35_44,40k_70k,unknown,VIC,metro,standard,0,0,0,5,660_719,65,agency_gamma,standard
A000162,C000268,2025-03-10,402.7,434.5,utility_arrears,D,39,35_44,under_40k,part_time,VIC,remote,standard,1,0,0,0,540_599,34,agency_gamma,digital_first
A000163,C003245,2026-04-21,100.54,171.65,telco_arrears,C,47,45_54,under_40k,self_employed,SA,metro,low_contactability,0,0,1,2,600_659,70,agency_gamma,digital_first
A000164,C002714,2025-09-20,780.79,1069.72,bnpl,C,38,35_44,70k_100k,full_time,NSW,metro,digital_engaged,1,0,0,4,600_659,59,agency_alpha,digital_first
A000165,C001355,2026-02-01,477.17,757.42,credit_card,B,36,35_44,40k_70k,full_time,NSW,regional,digital_engaged,0,0,0,1,660_719,31,agency_alpha,phone_first
A000166,C001191,2025-12-22,363.79,626.11,bnpl,A,33,25_34,40k_70k,full_time,NT,metro,standard,1,0,0,3,720_plus,31,internal_collections,sms_email_sequence
A000167,C002658,2025-02-06,1630.78,1387.85,credit_card,C,42,35_44,70k_100k,full_time,SA,metro,digital_engaged,0,0,1,1,600_659,50,agency_beta,sms_email_sequence
A000168,C002000,2026-03-14,1831.14,1385.45,utility_arrears,D,36,35_44,40k_70k,full_time,NSW,metro,digital_engaged,1,0,0,5,540_599,41,agency_beta,sms_email_sequence
A000169,C000609,2025-03-18,968.12,982.17,bnpl,B,64,55_64,100k_150k,retired,NSW,regional,standard,0,0,1,1,660_719,61,agency_beta,phone_first
A000170,C001820,2025-04-15,2736.88,2299.19,credit_card,D,33,25_34,40k_70k,full_time,VIC,metro,standard,1,0,0,5,540_599,33,agency_alpha,phone_first
A000171,C000914,2025-03-11,2197.37,2883.34,credit_card,C,53,45_54,100k_150k,unemployed,ACT,metro,standard,0,0,0,0,600_659,18,agency_alpha,hardship_review
A000172,C002937,2025-05-14,1646.08,2659.41,credit_card,C,23,18_24,150k_plus,unemployed,NSW,metro,standard,1,0,0,4,600_659,28,agency_beta,hardship_review
A000173,C001773,2025-03-16,276.99,326.72,bnpl,A,40,35_44,100k_150k,full_time,WA,regional,standard,1,0,0,0,720_plus,33,internal_collections,digital_first
A000174,C001205,2025-10-05,668.97,827.66,bnpl,C,32,25_34,100k_150k,full_time,NSW,metro,standard,1,0,0,0,600_659,34,agency_beta,phone_first
A000175,C003117,2025-12-16,335.08,334.46,bnpl,C,44,35_44,40k_70k,full_time,QLD,metro,standard,0,0,0,1,600_659,16,agency_beta,legal_warning
A000176,C000600,2025-03-23,2173.59,1830.16,personal_loan,A,18,18_24,40k_70k,full_time,VIC,regional,digital_engaged,1,0,0,1,720_plus,56,agency_gamma,sms_email_sequence
A000177,C002807,2025-12-18,2089.06,2634.63,personal_loan,B,32,25_34,40k_70k,casual,NSW,metro,low_contactability,0,0,0,0,660_719,67,agency_beta,digital_first
A000178,C000306,2026-02-06,745.02,845.65,bnpl,D,21,18_24,70k_100k,full_time,QLD,regional,digital_engaged,0,0,1,1,540_599,54,agency_alpha,legal_warning
A000179,C000299,2025-04-11,4087.67,3630.82,credit_card,C,70,65_plus,under_40k,retired,SA,metro,standard,0,0,0,0,600_659,40,agency_beta,phone_first
A000180,C002660,2026-04-22,7134.29,7061.13,personal_loan,E,32,25_34,40k_70k,casual,NSW,metro,dispute_prone,0,0,1,0,under_540,0,agency_alpha,digital_first
A000181,C001215,2025-02-07,752.98,838.44,utility_arrears,C,53,45_54,under_40k,self_employed,VIC,metro,standard,0,0,0,2,600_659,75,agency_beta,sms_email_sequence
A000182,C002811,2026-03-15,3881.29,3382.18,credit_card,C,35,35_44,70k_100k,full_time,WA,regional,digital_engaged,1,1,0,2,600_659,53,agency_alpha,hardship_review
A000183,C000298,2025-12-17,502.8,461.19,telco_arrears,C,39,35_44,40k_70k,part_time,NSW,metro,standard,1,0,0,2,600_659,70,agency_beta,phone_first
A000184,C003257,2025-02-21,1156.14,1918.27,bnpl,C,49,45_54,under_40k,part_time,NSW,metro,low_contactability,0,0,0,1,600_659,34,agency_alpha,sms_email_sequence
A000185,C000796,2026-03-22,4060.94,5686.9,personal_loan,E,24,18_24,70k_100k,full_time,SA,regional,standard,0,0,0,3,under_540,102,agency_beta,phone_first
A000186,C000793,2025-12-15,330.99,630.41,credit_card,A,23,18_24,70k_100k,full_time,NSW,metro,standard,0,0,0,4,720_plus,61,internal_collections,standard
A000187,C001995,2025-09-06,1193.24,1463.41,credit_card,B,27,25_34,70k_100k,self_employed,QLD,regional,standard,0,0,0,4,660_719,59,agency_alpha,sms_email_sequence
A000188,C001068,,612.69,897.42,bnpl,D,18,18_24,100k_150k,student,QLD,metro,low_contactability,1,0,0,2,540_599,75,agency_gamma,digital_first
A000189,C002318,2025-07-05,2338.03,2758.94,personal_loan,C,44,35_44,40k_70k,full_time,QLD,regional,low_contactability,1,0,0,0,600_659,42,agency_alpha,phone_first
A000190,C003039,2026-01-18,947.3,1083.03,credit_card,B,27,25_34,40k_70k,student,NSW,metro,standard,0,0,0,0,660_719,13,agency_alpha,digital_first
A000191,C001151,2026-02-06,431.4,666.36,telco_arrears,B,40,35_44,100k_150k,full_time,NSW,metro,low_contactability,0,0,0,2,660_719,25,agency_beta,digital_first
A000192,C002345,2026-03-06,163.48,274.7,bnpl,C,28,25_34,70k_100k,casual,NSW,metro,digital_engaged,1,0,0,0,600_659,21,agency_alpha,sms_email_sequence
A000193,C002702,2025-09-06,1144.52,1033.01,bnpl,B,49,45_54,40k_70k,full_time,UNKNOWN,regional,hardship,1,1,0,5,660_719,9,agency_alpha,phone_first
A000194,C003211,2025-09-25,842.93,889.64,credit_card,B,46,45_54,40k_70k,unemployed,NSW,metro,digital_engaged,1,0,0,0,660_719,13,internal_collections,hardship_review
A000195,C002854,2025-08-14,537.69,494.87,bnpl,C,45,45_54,under_40k,full_time,NSW,metro,digital_engaged,0,0,0,0,600_659,49,internal_collections,phone_first
A000196,C000634,2025-11-19,2805.76,3646.89,credit_card,D,31,25_34,70k_100k,self_employed,VIC,metro,digital_engaged,1,0,0,0,540_599,51,agency_gamma,hardship_review
A000197,C003064,2026-02-26,15240.66,12469.87,personal_loan,D,35,35_44,40k_70k,part_time,NSW,regional,digital_engaged,1,0,0,3,540_599,21,agency_beta,sms_email_sequence
A000198,C000328,2025-08-24,685.96,1324.29,bnpl,B,72,65_plus,under_40k,retired,VIC,metro,digital_engaged,1,0,0,0,660_719,33,agency_gamma,standard
A000199,C000148,2025-12-21,417.83,620.25,utility_arrears,C,38,35_44,40k_70k,full_time,QLD,metro,low_contactability,1,0,0,2,600_659,41,agency_beta,sms_email_sequence
A000200,C002484,2024-12-15,14160.8,10783.74,personal_loan,D,27,25_34,under_40k,full_time,NSW,regional,low_contactability,1,0,0,1,540_599,43,agency_alpha,digital_first
A000201,C001880,2025-06-19,543.25,476.42,telco_arrears,D,63,55_64,100k_150k,retired,WA,regional,standard,0,0,0,0,540_599,9,agency_alpha,sms_email_sequence
A000202,C002272,2025-01-16,419.37,383.86,utility_arrears,C,53,45_54,40k_70k,full_time,QLD,metro,digital_engaged,1,0,0,3,600_659,71,internal_collections,digital_first
A000203,C002018,2025-08-25,463.9,876.56,bnpl,B,44,35_44,40k_70k,full_time,VIC,regional,low_contactability,0,0,0,1,660_719,24,internal_collections,standard
A000204,C002215,2026-04-12,6606.98,7524.41,personal_loan,B,46,45_54,70k_100k,full_time,NSW,metro,standard,1,0,0,5,660_719,32,agency_beta,sms_email_sequence
A000205,C000863,2025-11-25,1456.77,1933.54,credit_card,B,30,25_34,40k_70k,casual,QLD,metro,digital_engaged,1,0,0,2,660_719,42,agency_beta,digital_first
A000206,C002584,2025-09-24,2724.75,3176.86,credit_card,B,44,35_44,40k_70k,full_time,NSW,metro,digital_engaged,0,0,0,3,660_719,32,agency_alpha,digital_first
A000207,C002784,2024-12-07,2807.4,3557.39,credit_card,B,30,25_34,under_40k,unemployed,QLD,metro,digital_engaged,1,0,0,4,660_719,55,agency_alpha,phone_first
A000208,C002509,2025-08-28,2116.09,1709.09,bnpl,C,37,35_44,70k_100k,full_time,NSW,regional,dispute_prone,1,0,1,1,600_659,53,agency_gamma,sms_email_sequence
A000209,C003071,2026-04-06,2333.09,3382.11,personal_loan,C,18,18_24,100k_150k,student,TAS,metro,standard,0,0,0,2,600_659,30,internal_collections,phone_first
A000210,C002158,2025-03-01,127.16,162.53,telco_arrears,A,39,35_44,under_40k,casual,TAS,metro,standard,1,0,0,4,720_plus,19,internal_collections,standard
A000211,C001973,2025-09-26,4112.63,4650.45,personal_loan,B,68,65_plus,40k_70k,retired,QLD,metro,standard,0,0,0,0,660_719,39,agency_beta,hardship_review
A000212,C003264,2026-04-12,881.7,808.6,credit_card,B,40,35_44,70k_100k,part_time,NSW,metro,low_contactability,0,0,0,2,660_719,72,agency_gamma,hardship_review
A000213,C000281,2026-02-10,1949.01,2991.04,credit_card,A,35,35_44,40k_70k,casual,WA,metro,standard,1,0,0,1,720_plus,30,agency_alpha,digital_first
A000214,C002855,2025-04-11,230.4,279.69,telco_arrears,A,25,25_34,40k_70k,,VIC,metro,standard,1,0,0,2,720_plus,59,agency_beta,digital_first
A000215,C000854,2025-10-22,106.18,196.16,utility_arrears,B,18,18_24,under_40k,full_time,ACT,remote,standard,0,0,0,6,660_719,33,agency_beta,digital_first
A000216,C002395,2026-03-26,1661.93,3464.13,personal_loan,B,19,18_24,under_40k,full_time,QLD,metro,dispute_prone,0,0,1,0,660_719,21,agency_gamma,digital_first
A000217,C001999,2026-02-18,490.39,553.27,bnpl,B,39,35_44,70k_100k,part_time,NSW,regional,dispute_prone,1,0,1,1,660_719,46,agency_alpha,sms_email_sequence
A000218,C003000,2025-10-28,4413.3,7192.83,personal_loan,B,18,18_24,40k_70k,student,NSW,regional,standard,1,0,0,3,660_719,43,agency_alpha,digital_first
A000219,C001588,2026-02-22,2016.03,2136.26,personal_loan,A,51,45_54,40k_70k,casual,VIC,metro,digital_engaged,1,0,0,0,720_plus,24,agency_alpha,phone_first
A000220,C002154,2025-08-19,892.86,740.04,credit_card,D,54,45_54,100k_150k,full_time,VIC,metro,standard,0,0,0,6,540_599,59,agency_alpha,phone_first
A000221,C000289,2025-03-03,930.61,1433.12,utility_arrears,A,30,25_34,under_40k,unemployed,NSW,remote,hardship,1,1,0,3,720_plus,66,agency_beta,digital_first
A000222,C002725,2025-11-04,1360.34,1820.56,personal_loan,B,50,45_54,under_40k,,QLD,metro,standard,1,0,0,2,660_719,49,internal_collections,phone_first
A000223,C003050,2026-01-15,4589.93,7229.79,personal_loan,B,21,18_24,40k_70k,unknown,NSW,metro,low_contactability,0,0,0,4,660_719,67,agency_beta,standard
A000224,C002342,2026-03-02,2530.97,2812.64,credit_card,B,37,35_44,100k_150k,full_time,VIC,metro,low_contactability,0,0,0,3,660_719,27,agency_alpha,phone_first
A000225,C000154,2025-06-19,10030.0,17807.54,personal_loan,C,18,18_24,under_40k,full_time,NSW,metro,standard,0,0,0,2,600_659,15,agency_beta,standard
A000226,C002314,2026-03-17,2317.9,2454.15,credit_card,D,60,55_64,100k_150k,self_employed,SA,regional,standard,1,0,0,7,540_599,37,internal_collections,sms_email_sequence
A000227,C003122,2026-03-18,1133.06,1352.2,credit_card,C,38,35_44,under_40k,self_employed,NSW,metro,standard,0,0,0,0,600_659,0,agency_beta,digital_first
A000228,C003153,2026-01-12,1334.49,1744.29,credit_card,C,23,18_24,70k_100k,casual,VIC,metro,standard,0,0,0,2,600_659,43,internal_collections,digital_first
A000229,C000857,2025-05-07,6182.45,7009.17,personal_loan,D,64,55_64,under_40k,unemployed,VIC,metro,hardship,1,1,0,0,540_599,36,agency_gamma,digital_first
A000230,C002682,2024-12-03,225.83,247.22,bnpl,A,52,45_54,70k_100k,casual,VIC,metro,digital_engaged,1,0,0,0,720_plus,0,agency_alpha,legal_warning
A000231,C000089,2026-04-17,296.59,359.4,bnpl,B,48,45_54,150k_plus,full_time,VIC,metro,standard,0,0,0,0,660_719,71,agency_beta,phone_first
A000232,C002990,2025-11-22,232.86,269.58,telco_arrears,E,41,35_44,under_40k,full_time,VIC,metro,standard,1,0,0,1,under_540,50,internal_collections,standard
A000233,C003155,2026-03-19,2021.9,3394.99,credit_card,C,45,45_54,under_40k,full_time,NSW,regional,low_contactability,0,0,0,0,600_659,48,agency_alpha,legal_warning
A000234,C000757,2026-04-20,1322.09,1141.26,bnpl,D,22,18_24,40k_70k,student,NSW,metro,standard,1,0,0,0,540_599,28,agency_alpha,digital_first
A000235,C001106,2024-12-08,339.36,431.37,bnpl,B,29,25_34,40k_70k,unemployed,QLD,regional,digital_engaged,0,0,0,4,660_719,84,internal_collections,legal_warning
A000236,C003042,2025-08-18,5895.0,8278.8,personal_loan,B,50,45_54,40k_70k,part_time,NSW,metro,digital_engaged,1,0,0,0,660_719,34,internal_collections,digital_first
A000237,C001890,2026-02-10,209.24,285.58,telco_arrears,C,36,35_44,70k_100k,full_time,NSW,metro,standard,0,0,0,1,600_659,63,agency_beta,sms_email_sequence
A000238,C000828,2025-02-03,1964.24,1964.5,credit_card,D,77,65_plus,70k_100k,retired,VIC,metro,standard,0,0,0,2,540_599,4,agency_alpha,digital_first
A000239,C002702,2025-03-06,4036.34,3295.18,personal_loan,C,50,45_54,40k_70k,part_time,WA,regional,standard,0,0,0,1,600_659,21,internal_collections,phone_first
A000240,C002022,2026-02-19,425.6,496.25,bnpl,A,43,35_44,40k_70k,full_time,QLD,regional,digital_engaged,1,0,0,2,720_plus,36,internal_collections,digital_first
A000241,C000447,2025-11-06,612.15,782.67,bnpl,D,40,35_44,under_40k,full_time,VIC,metro,standard,1,0,0,2,540_599,29,agency_beta,standard
A000242,C001929,2026-03-23,2654.9,2270.93,bnpl,C,17,18_24,70k_100k,full_time,NSW,regional,hardship,1,1,0,1,600_659,45,agency_alpha,digital_first
A000243,C002553,2025-12-05,2557.33,3419.32,personal_loan,E,43,35_44,under_40k,part_time,QLD,metro,standard,0,0,0,0,under_540,0,internal_collections,digital_first
A000244,C001433,2025-09-21,711.52,899.05,credit_card,B,39,35_44,40k_70k,full_time,WA,metro,standard,1,0,0,2,660_719,46,agency_alpha,phone_first
A000245,C000637,2025-08-28,298.43,626.07,bnpl,A,42,35_44,40k_70k,full_time,Nsw,metro,dispute_prone,1,0,1,1,720_plus,42,agency_gamma,legal_warning
A000246,C003205,2025-05-23,4250.63,5113.63,credit_card,D,26,25_34,40k_70k,full_time,VIC,regional,standard,0,0,0,5,540_599,61,agency_beta,hardship_review
A000247,C001272,2025-05-05,1027.2,1170.45,credit_card,C,50,45_54,40k_70k,full_time,VIC,regional,digital_engaged,0,0,0,3,600_659,0,agency_alpha,digital_first
A000248,C003139,2025-07-10,12438.18,9943.26,personal_loan,D,35,35_44,40k_70k,full_time,VIC,metro,low_contactability,1,0,0,2,540_599,52,agency_alpha,phone_first
A000249,C001161,2025-08-06,519.89,710.54,bnpl,D,33,25_34,under_40k,full_time,VIC,metro,dispute_prone,0,0,1,1,540_599,25,agency_alpha,phone_first
A000250,C001280,2025-12-07,1080.73,1108.98,bnpl,A,50,45_54,40k_70k,full_time,VIC,regional,standard,0,0,0,6,720_plus,31,agency_beta,digital_first
A000251,C002725,2025-12-28,1419.07,1644.14,utility_arrears,E,30,25_34,40k_70k,part_time,QLD,regional,standard,0,0,1,1,under_540,17,agency_beta,digital_first
A000252,C001642,2025-08-08,458.8,406.78,bnpl,C,40,35_44,under_40k,full_time,WA,metro,low_contactability,0,0,0,0,600_659,51,internal_collections,sms_email_sequence
A000253,C002274,2026-03-15,719.37,744.96,bnpl,C,63,55_64,70k_100k,self_employed,VIC,metro,standard,0,0,0,4,600_659,69,internal_collections,phone_first
A000254,C002368,2025-10-07,3470.62,3652.31,personal_loan,D,52,45_54,100k_150k,full_time,SA,regional,hardship,1,1,0,0,540_599,17,agency_alpha,standard
A000255,C002881,2025-09-12,4000.59,4002.47,personal_loan,E,33,25_34,under_40k,full_time,VIC,metro,dispute_prone,1,0,1,2,under_540,60,agency_gamma,sms_email_sequence
A000256,C001182,2024-11-22,705.92,907.54,bnpl,C,41,35_44,40k_70k,full_time,VIC,metro,digital_engaged,1,1,0,4,600_659,73,agency_gamma,standard
A000257,C000925,2026-02-20,2129.47,1922.51,credit_card,B,57,55_64,100k_150k,unemployed,SA,metro,standard,1,0,0,1,660_719,33,internal_collections,sms_email_sequence
A000258,C002118,2026-04-20,2622.58,2589.09,credit_card,A,29,25_34,40k_70k,part_time,NSW,metro,dispute_prone,1,0,1,2,720_plus,0,agency_alpha,sms_email_sequence
A000259,C001185,2026-02-23,895.0,735.26,utility_arrears,B,25,25_34,40k_70k,full_time,WA,regional,standard,0,0,0,2,660_719,30,agency_beta,digital_first
A000260,C001151,2026-01-09,1672.64,2190.09,credit_card,E,39,35_44,70k_100k,unemployed,NSW,metro,digital_engaged,1,0,0,0,under_540,31,agency_beta,hardship_review
A000261,C001803,2025-06-06,1195.19,1038.29,credit_card,D,44,35_44,100k_150k,part_time,SA,metro,standard,1,0,0,2,540_599,14,agency_alpha,digital_first
A000262,C000049,2026-01-26,4869.23,8377.65,personal_loan,B,23,18_24,70k_100k,self_employed,NSW,metro,standard,0,0,0,2,660_719,32,internal_collections,sms_email_sequence
A000263,C002412,2025-05-17,279.72,255.97,telco_arrears,C,27,25_34,100k_150k,student,NSW,metro,digital_engaged,1,0,0,3,600_659,6,internal_collections,digital_first
A000264,C000533,2025-12-25,1921.62,3558.67,credit_card,A,33,25_34,40k_70k,part_time,NSW,regional,digital_engaged,0,0,0,5,720_plus,17,agency_alpha,phone_first
A000265,C001085,2026-02-03,415.48,549.98,telco_arrears,C,69,65_plus,40k_70k,retired,NSW,metro,hardship,1,1,0,0,600_659,27,agency_beta,digital_first
A000266,C002039,2026-03-21,168.45,253.89,bnpl,B,34,25_34,100k_150k,casual,QLD,metro,digital_engaged,1,1,0,3,660_719,54,agency_beta,digital_first
A000267,C002193,2025-01-12,530.4,457.62,bnpl,D,46,45_54,40k_70k,part_time,QLD,metro,low_contactability,1,0,1,2,540_599,69,agency_beta,legal_warning
A000268,C001993,2026-03-21,2367.69,3988.13,personal_loan,D,38,35_44,40k_70k,self_employed,VIC,metro,standard,0,0,1,8,540_599,49,agency_alpha,phone_first
A000269,C002679,2025-07-15,257.15,315.73,utility_arrears,C,49,45_54,150k_plus,part_time,WA,remote,dispute_prone,1,0,1,2,600_659,2,agency_alpha,digital_first
A000270,C002504,2026-02-19,2780.42,2416.08,bnpl,C,34,25_34,100k_150k,full_time,QLD,metro,digital_engaged,1,0,0,0,600_659,20,agency_alpha,digital_first
A000271,C001516,2025-09-15,1224.46,1073.76,credit_card,D,28,25_34,40k_70k,self_employed,VIC,metro,standard,1,0,0,1,540_599,45,agency_beta,digital_first
A000272,C000520,2026-02-21,296.43,283.89,utility_arrears,A,22,18_24,100k_150k,full_time,QLD,metro,standard,0,0,0,4,720_plus,68,agency_gamma,sms_email_sequence
A000273,C000218,2026-02-26,5226.32,5681.72,personal_loan,A,54,45_54,40k_70k,unemployed,NSW,metro,standard,1,0,0,8,720_plus,25,internal_collections,digital_first
A000274,C000291,2025-02-24,2876.17,5861.71,personal_loan,B,39,35_44,70k_100k,full_time,SA,metro,standard,0,0,0,2,660_719,0,agency_alpha,digital_first
A000275,C001530,2026-03-24,1808.3,1916.88,credit_card,B,35,35_44,under_40k,full_time,SA,metro,digital_engaged,1,0,0,2,660_719,35,agency_beta,digital_first
A000276,C002138,2025-10-07,1714.81,2551.58,credit_card,C,41,35_44,70k_100k,full_time,VIC,metro,standard,1,0,0,1,600_659,2,agency_alpha,phone_first
A000277,C001964,2025-04-23,2709.2,4914.65,personal_loan,E,42,35_44,under_40k,casual,NSW,regional,digital_engaged,1,0,0,1,under_540,34,agency_gamma,standard
A000278,C001864,2025-10-05,10882.94,10355.99,credit_card,B,38,35_44,under_40k,casual,NSW,regional,standard,1,0,0,1,660_719,55,agency_gamma,legal_warning
A000279,C003014,2025-01-17,5842.13,9861.22,credit_card,E,53,45_54,under_40k,full_time,NSW,remote,digital_engaged,0,0,0,0,under_540,54,agency_gamma,phone_first
A000280,C002377,2025-02-23,1320.48,1511.58,credit_card,C,46,45_54,70k_100k,full_time,VIC,metro,dispute_prone,0,0,1,2,600_659,58,agency_alpha,sms_email_sequence
A000281,C002840,2025-04-03,2025.17,2211.57,credit_card,A,34,25_34,40k_70k,full_time,NSW,metro,digital_engaged,0,0,0,0,720_plus,27,internal_collections,digital_first
A000282,C001942,2025-12-15,811.21,843.43,credit_card,A,43,35_44,under_40k,full_time,VIC,regional,dispute_prone,0,1,1,3,720_plus,42,internal_collections,legal_warning
A000283,C001256,2026-02-09,5590.15,6139.94,personal_loan,B,31,25_34,70k_100k,part_time,WA,metro,standard,0,0,0,0,660_719,45,agency_alpha,standard
A000284,C001806,2026-01-06,4690.64,3773.21,personal_loan,B,33,25_34,under_40k,part_time,VIC,metro,standard,0,0,0,3,660_719,36,agency_beta,standard
A000285,C001211,2025-10-10,14049.73,16265.42,personal_loan,B,45,45_54,150k_plus,full_time,QLD,remote,hardship,0,1,0,2,660_719,70,internal_collections,sms_email_sequence
A000286,C002491,2025-07-19,321.27,430.22,telco_arrears,B,38,35_44,40k_70k,full_time,VIC,metro,standard,1,0,0,2,660_719,46,internal_collections,sms_email_sequence
A000287,C000050,2026-01-12,252.44,282.36,telco_arrears,E,55,55_64,40k_70k,full_time,QLD,metro,standard,1,0,0,2,under_540,47,agency_gamma,phone_first
